Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count,Participant,Activity
1.51E+12,1.51E+12,621.5425532,82.16908681,496,825,609,709,0.350418605,-0.912157816,709,632.8,585.8,543.4,626.9504799,145,0.425531915,0.574468085,329,6824.358385,0.138297872,0.489361702,39.0465163,13,46,26.78300571,10,55.55319149,57.55319149,51.11702128,1.086784599,0.97375,16,Sing
1.51E+12,1.51E+12,599.78125,76.25685804,496,825,583,549,0.736098314,-0.206317346,668,605,560,536,604.6095072,107.25,0.40625,0.59375,329,5876.320066,0.166666667,0.520833333,39.92048548,16,50,26.49552261,15,61.07291667,54.47916667,59.02083333,1.034768796,0.95965,16,Sing
1.51E+12,1.51E+12,630.6521739,76.16692692,504,813,620.5,549,0.458267411,-0.705936356,714.6,639,598.2,560,635.2350472,119.75,0.423913043,0.576086957,309,5865.152413,0.27173913,0.619565217,49.62694161,25,57,32.40229568,23,65.64130435,61.89130435,64.51086957,1.017523168,0.967,16,Sing
1.51E+12,1.51E+12,657.9195402,65.29072357,545,813,653,561,0.427372384,-0.669882953,721,667.4,630.6,593.8,661.1512686,89.5,0.459770115,0.540229885,268,4312.446939,0.32183908,0.643678161,52.68764651,28,56,33.42701758,27,68.11494253,67.88505747,63.66666667,1.069868207,0.953983333,16,Sing
1.51E+12,1.51E+12,638.6923077,54.37975793,533,761,641,581,0.143135262,-0.460985356,681,656,625,588,641.0031373,78,0.538461538,0.461538462,228,2990.015385,0.274725275,0.549450549,43.71460045,25,50,27.88860015,23,59.27472527,65.12087912,61.78021978,0.959445037,0.968683333,16,Sing
1.51E+12,1.51E+12,638.6086957,57.29309779,533,769,640.5,609,0.17269808,-0.589392297,688.2,651.4,622.2,581.6,641.1735843,82,0.52173913,0.47826087,236,3318.570473,0.239130435,0.5,41.72489265,22,46,27.13073288,20,63.36956522,67.85869565,62.97826087,1.006213324,0.9792,16,Sing
1.51E+12,1.51E+12,618.7473684,79.64896252,485,793,609,505,0.299945639,-0.901799944,697,638.2,584.6,540.2,623.8527576,131.5,0.473684211,0.526315789,308,6411.446137,0.168421053,0.515789474,35.94262568,16,49,22.50956238,16,74.23157895,56.10526316,58.54736842,1.267889248,0.979683333,16,Sing
1.51E+12,1.51E+12,613.8723404,84.68605779,485,793,588.5,721,0.504168269,-0.975287958,710.6,615.2,577,536,619.6861937,139.5,0.404255319,0.595744681,308,7248.843743,0.127659574,0.510638298,35.17950861,12,48,22.46070661,12,68.54255319,61.76595745,62.37234043,1.098925465,0.961733333,16,Sing
1.51E+12,1.51E+12,644.5824176,65.09588295,528,777,648,581,0.175750989,-0.892247066,709,661,625,581,647.8610708,102.5,0.505494505,0.494505495,249,4284.557021,0.120879121,0.483516484,35.0751574,11,44,23.88195248,12,64.68131868,58.74725275,62.7032967,1.031545741,0.977616667,16,NA
1.51E+12,1.51E+12,661.7386364,48.12188463,552,769,657,637,-0.059556796,-0.512093455,712.6,673.8,647.2,624.4,663.4860501,72.5,0.477272727,0.522727273,217,2342.333203,0.068181818,0.375,28.58158457,6,33,19.63721812,16,66.38636364,70.98863636,70.44318182,0.942410066,0.97055,16,Rest6
1.51E+12,1.51E+12,664.7303371,45.62986506,576,773,657,637,0.172798494,-0.880724663,712.4,672.8,642.4,624,666.2946087,76,0.471910112,0.528089888,197,2105.744637,0.033707865,0.404494382,25.63888205,3,36,15.26101672,15,66.05617978,67.35955056,66.94382022,0.986740517,0.986016667,16,Rest6
1.51E+12,1.51E+12,645.0108696,42.37962353,576,773,637,637,0.809804305,0.339794,676.2,648.6,629,609,646.40162,54.75,0.434782609,0.565217391,197,1815.769111,0.076086957,0.434782609,27.89875731,7,40,17.28243404,21,61.23913043,61.80434783,63.77173913,0.960286347,0.989016667,16,Rest6
1.51E+12,1.51E+12,644.9673913,34.94886049,588,721,639,597,0.414407036,-0.700646911,676.2,648.6,633,609.8,645.9135845,46,0.467391304,0.532608696,133,1234.845079,0.032608696,0.336956522,23.76926633,3,31,14.56987876,19,64.7173913,60.55434783,66.5,0.973193854,0.98895,16,Rest6
1.51E+12,1.51E+12,672.6022727,45.51037339,597,797,658.5,653,0.594470712,-0.595359658,715,677.8,652.8,634.2,674.1402016,68.25,0.409090909,0.590909091,200,2095.000914,0.113636364,0.375,29.50121759,10,33,18.90993597,18,72.94318182,68.43181818,71.76136364,1.016468725,0.986483333,16,Rest6
1.51E+12,1.51E+12,651.8791209,58.74134683,536,797,640,653,0.417789534,-0.554540497,717,653,629,600,654.5203848,70.5,0.43956044,0.56043956,261,3488.885226,0.120879121,0.351648352,29.65786386,11,32,20.24012943,17,57.63736264,60.81318681,60.16483516,0.957990868,0.988683333,16,Rest6
1.51E+12,1.51E+12,591.73,46.83094169,520,733,585,625,0.768543137,0.487382936,628.2,598.2,572,552.2,593.5802642,68,0.45,0.55,213,2215.29,0.05,0.29,24.29241059,5,29,16.5333943,14,55.22,56.9,56.14,0.983612398,0.986216667,16,NA
1.51E+12,1.51E+12,583.8514851,35.98882834,520,696,584,605,0.396489493,0.004087827,612,593,572,556,584.9596161,48,0.514851485,0.485148515,176,1308.147723,0.099009901,0.386138614,28.96342521,10,39,18.97750247,20,59.74257426,59.63366337,58.75247525,1.016852039,0.982816667,16,NA
1.51E+12,1.51E+12,601.3838384,36.59268213,509,696,601,605,0.162310416,0.112473132,628.4,605,592,573,602.4960958,45.5,0.474747475,0.525252525,187,1352.687899,0.141414141,0.464646465,32.35059852,14,46,21.03103803,25,61.08080808,61.51515152,56.74747475,1.076361695,0.992283333,16,Stroop
1.51E+12,1.51E+12,607.0306122,46.35410602,509,709,597,577,0.266891539,-0.656434607,648.6,613.6,589,568.4,608.7978871,70.25,0.448979592,0.551020408,200,2170.854723,0.132653061,0.43877551,32.51407308,13,43,22.12570009,16,58.43877551,64.8877551,63.12244898,0.925800194,0.991483333,16,Stroop
1.51E+12,1.51E+12,616.0104167,46.01460248,529,717,609,577,0.287362307,-0.864075478,657,632,593,576,617.72662,73,0.46875,0.53125,188,2139.631469,0.083333333,0.40625,29.29019955,8,39,19.19223643,18,67.61458333,57.3125,67.61458333,1,0.985616667,16,Stroop
1.51E+12,1.51E+12,610.3195876,42.28317557,500,717,605,657,0.196921317,-0.218592366,651.2,616.6,597,576,611.7825316,64,0.443298969,0.556701031,217,1806.49055,0.072164948,0.422680412,27.41198035,7,41,17.08362551,18,62.3814433,61.02061856,58.12371134,1.073252927,0.986683333,16,Stroop
1.51E+12,1.51E+12,608.3854167,41.7176446,500,733,606.5,641,0.237978732,0.31703596,641,616,597,576,609.8140512,58.75,0.46875,0.53125,233,1758.681469,0.072916667,0.40625,28.96329298,7,39,19.05941248,23,64.94791667,57.5625,60.0625,1.081338883,0.973416667,16,Stroop
1.51E+12,1.51E+12,600.8979592,38.15983833,528,733,593,573,0.886566078,1.064909524,632.8,601.8,588,572.4,602.1084044,47.25,0.428571429,0.571428571,205,1471.185357,0.071428571,0.326530612,26.879456,7,32,18.30809994,27,60.96938776,60.02040816,60.7244898,1.004032936,0.981466667,16,Stroop
1.51E+12,1.51E+12,605.375,37.48590013,537,705,594.5,568,0.497862335,-0.637794277,641,609,588,573,606.5344865,61,0.416666667,0.583333333,168,1419.984211,0.083333333,0.354166667,27.49371301,8,34,18.41565567,19,64.61458333,59.72916667,61.40625,1.052247668,0.9686,16,Stroop
1.51E+12,1.51E+12,629.7553191,65.63011863,513,801,629,565,0.611638559,-0.274784666,679.8,640,597,569,633.1659139,94.25,0.478723404,0.521276596,288,4353.62766,0.117021277,0.404255319,31.35265933,11,38,21.43399444,12,68.54255319,60.36170213,52.10638298,1.315434871,0.986616667,16,Stroop
1.51E+12,1.51E+12,639.311828,66.74006365,513,801,632,629,0.404484317,-0.570067173,709.2,645,619.2,576,642.786006,93,0.483870968,0.516129032,288,4502.651706,0.086021505,0.376344086,28.9256919,8,35,19.27789021,18,61.92473118,61.31182796,66.17204301,0.935814105,0.990933333,16,NA
1.51E+12,1.51E+12,657.5555556,43.12645775,580,760,648,653,0.502596111,-0.460574696,697,654.6,641,621,658.9682845,59,0.388888889,0.611111111,180,1880.789014,0.055555556,0.322222222,24.51942591,5,29,14.81273077,9,64.91111111,63,65.72222222,0.987658495,0.986333333,16,Rest5
1.51E+12,1.51E+12,676.8295455,42.68761306,604,761,672.5,729,0.245496639,-1.088798774,724.6,688.2,656.2,636.4,678.1743625,70.75,0.488636364,0.511363636,157,1843.177508,0.079545455,0.352272727,27.48081881,7,31,18.24341079,14,72.39772727,67.65909091,70.67045455,1.024441228,0.992683333,16,Rest5
1.51E+12,1.51E+12,667.6516854,39.81956527,596,761,665,645,0.31430253,-0.585223783,696.4,673,657,632,668.8380752,53,0.494382022,0.505617978,165,1603.615935,0.078651685,0.471910112,30.08170691,7,42,19.41530399,26,67.39325843,65.60674157,62.80898876,1.072987478,0.99035,16,Rest5
1.51E+12,1.51E+12,652.9777778,34.53982493,588,748,649,645,0.288619282,-0.415228172,685.8,661,643.4,621,653.8906467,50.75,0.477777778,0.522222222,160,1206.403995,0.077777778,0.477777778,30.10767195,7,43,19.2273424,21,63.13333333,64.46666667,65.62222222,0.962072469,0.979466667,16,Rest5
1.51E+12,1.51E+12,674.2413793,52.31842503,576,793,673,645,0.332698497,-0.655089503,719.4,685,656,625,676.2681829,70,0.471264368,0.528735632,217,2769.04571,0.114942529,0.459770115,31.51337848,10,40,19.80588601,18,76.08045977,75.43678161,61.2183908,1.242771311,0.97765,16,Rest5
1.51E+12,1.51E+12,660.9431818,71.61772856,532,801,669,545,-0.084493371,-0.992759105,726.8,685,644.8,583.8,664.811995,110,0.545454545,0.454545455,269,5188.054206,0.113636364,0.443181818,35.02308209,10,39,23.6316291,10,61.375,67.89772727,56.78409091,1.080848509,0.969383333,16,Rest5
1.51E+12,1.51E+12,640.3478261,64.3310789,532,801,652.5,697,-0.048196791,-0.909142873,697,664,636,565.6,643.5711508,109,0.576086957,0.423913043,269,4183.9656,0.076086957,0.445652174,34.47821418,7,41,23.77802594,9,54.83695652,64.98913043,65.67391304,0.834988414,0.981866667,16,NA
1.51E+12,1.51E+12,680.5057471,61.32425099,533,825,677,661,-0.356582323,0.049123183,736.2,695.4,664.4,645,683.2632989,74.5,0.494252874,0.505747126,292,3804.392408,0.103448276,0.528735632,33.24573762,9,46,20.21298171,17,71.71264368,77.73563218,65.5862069,1.093410445,0.986733333,16,NA
1.51E+12,1.51E+12,692.0581395,51.77059295,544,825,688.5,685,-0.471887447,1.114691692,733,700,681,661,693.9918319,59,0.465116279,0.534883721,281,2711.725992,0.11627907,0.5,32.82932692,10,43,20.64010273,22,73.43023256,65.13953488,63.23255814,1.161272527,0.99195,16,Game
1.51E+12,1.51E+12,679.1818182,55.03192162,544,777,685,685,-0.799527577,0.3835625,721,696.2,676.8,648.4,681.4077007,59,0.568181818,0.431818182,233,3063.322884,0.136363636,0.477272727,34.65279342,12,42,22.55175929,16,70.26136364,74.30681818,70.52272727,0.996293909,0.996133333,16,Game
1.51E+12,1.51E+12,691.4883721,52.3602779,549,777,698,753,-0.695377304,0.230548198,733,709,684,649,693.4679282,68.75,0.523255814,0.476744186,228,2773.852804,0.186046512,0.546511628,38.32554055,16,47,24.28783568,19,71.97674419,63.27906977,73.10465116,0.984571338,0.991133333,16,Game
1.51E+12,1.51E+12,658.7444444,68.79479326,504,812,663,621,-0.306888063,-0.450724559,721,678.2,645,605,662.3269334,88.75,0.511111111,0.488888889,308,4785.90025,0.144444444,0.477777778,38.77057265,13,43,27.69220513,15,58.98888889,56.42222222,65.44444444,0.901358234,0.988116667,16,Game
1.51E+12,1.51E+12,629.2795699,50.70075938,504,769,629,621,-0.147580739,0.662434257,667.4,641,621,593.6,631.3187341,44,0.483870968,0.516129032,265,2598.507948,0.096774194,0.408602151,29.82936823,9,38,19.61572629,21,62.7311828,61.91397849,67.38709677,0.93090793,0.975383333,16,Game
1.51E+12,1.51E+12,644.6847826,36.7038469,552,745,641,637,0.185852922,0.432486748,673,650.8,636.4,617,645.7287676,48.25,0.445652174,0.554347826,193,1361.976469,0.152173913,0.489130435,34.22886771,14,45,20.49125567,31,64.51086957,64.36956522,58.45652174,1.1035701,0.988516667,16,Game
1.51E+12,1.51E+12,651.989011,36.22866769,552,745,652,637,-0.094560789,0.594961574,681,661,641,628,652.9947831,40,0.505494505,0.494505495,193,1327.099878,0.131868132,0.472527473,33.83735608,12,43,21.26281458,31,63.67032967,63.75824176,64.72527473,0.983701188,0.98885,16,Game
1.51E+12,1.51E+12,647.7608696,32.99814539,577,736,646.5,641,0.197941661,-0.40386207,676.8,656,640.4,617.6,648.6008185,46,0.5,0.5,159,1100.843287,0.086956522,0.402173913,27.13154767,8,37,16.39804949,29,59.83695652,63.94565217,60.80434783,0.984090097,0.993233333,16,Game
1.51E+12,1.51E+12,641.0652174,54.77360606,524,789,635,621,0.41683309,-0.116799363,684.8,650.4,621,593,643.4009332,73.75,0.434782609,0.565217391,265,3033.116579,0.086956522,0.413043478,28.36109392,8,38,17.56922582,14,60.41304348,54.75,60.84782609,0.992854591,0.982966667,16,NA
1.51E+12,1.51E+12,622.6236559,60.98156146,524,789,616,557,0.634296704,-0.293699772,678.8,633,592.8,561.6,625.6028834,95,0.440860215,0.559139785,265,3759.172043,0.043010753,0.35483871,27.01424126,4,33,17.75196413,11,61.95698925,53.95698925,64.27956989,0.963867514,0.965066667,16,NA
1.51E+12,1.51E+12,613.8020833,44.82991463,537,713,608.5,557,0.15114378,-1.141974907,661,624,597,568,615.4370144,80.75,0.479166667,0.520833333,176,2030.876206,0.052083333,0.40625,27.67575416,5,39,17.31594625,7,65.65625,61.64583333,61.60416667,1.065776124,0.982083333,16,Rest4
1.51E+12,1.51E+12,646.1521739,45.56742133,537,753,649,637,-0.057160121,-0.445764863,681,661,637,605.6,647.7569156,64,0.52173913,0.47826087,216,2099.207358,0.065217391,0.543478261,29.96188054,6,50,16.79345247,26,66.41304348,65.19565217,63.10869565,1.052359628,0.990766667,16,Rest4
1.51E+12,1.51E+12,670.4659091,45.33585498,572,813,665,649,0.465405589,0.541776595,706.8,673.8,660,637,671.9969308,57.25,0.431818182,0.568181818,241,2078.964342,0.113636364,0.556818182,36.80907559,10,49,23.4140442,24,71.25,68.30681818,70.70454545,1.007714561,0.98335,16,Rest4
1.51E+12,1.51E+12,682.9647059,48.68637859,572,813,685,649,0.082400996,-0.120577152,720.2,696.4,670.8,641,684.6978552,63,0.529411765,0.470588235,241,2398.582073,0.152941176,0.564705882,39.57956757,13,48,25.43458817,16,67.36470588,74.48235294,63.35294118,1.063324048,0.967533333,16,Rest4
1.51E+12,1.51E+12,698.297619,45.69171535,605,821,697,685,0.263427141,-0.138141884,733,707.4,688.2,653.8,699.7908956,61.25,0.476190476,0.523809524,216,2112.886259,0.166666667,0.619047619,36.85284969,14,52,22.33530228,26,68.5,76.54761905,63.92857143,1.07150838,0.977616667,16,Rest4
1.51E+12,1.51E+12,675.0348837,70.42238804,512,828,684.5,685,0.041516178,-0.590610026,733,697,657,605,678.6983181,107,0.534883721,0.465116279,316,5017.657592,0.186046512,0.627906977,38.71891995,16,54,23.89732324,15,59.69767442,64.30232558,71.79069767,0.831551668,0.96755,16,Rest4
1.51E+12,1.51E+12,655.7111111,61.07104141,512,828,653,577,0.333580059,-0.005752379,705,674.6,635.4,603.4,658.5489605,88,0.488888889,0.511111111,316,3771.578527,0.088888889,0.533333333,31.33992679,8,48,19.97894991,14,67.88888889,63.53333333,66.06666667,1.027581567,0.983566667,16,NA
1.51E+12,1.51E+12,662.2247191,39.22357489,580,757,661,633,0.088829941,-0.704528633,700,676.2,649.6,625,663.3853084,60,0.494382022,0.505617978,177,1555.971655,0.06741573,0.471910112,26.68971542,6,42,16.1186843,18,66.6741573,62.94382022,67.88764045,0.982125124,0.9823,16,Ice
1.51E+12,1.51E+12,653.0769231,39.25633728,584,757,649,705,0.238311394,-0.697956224,693,661,641,612,654.255705,60,0.450549451,0.549450549,173,1558.182906,0.076923077,0.43956044,28.08281404,7,40,18.21085011,18,65.42857143,64.02197802,61.42857143,1.065116279,0.9905,16,Ice
1.51E+12,1.51E+12,644.6195652,43.7087302,565,729,644,705,0.089896234,-1.139281404,685,655.4,633,601,646.0997113,73.75,0.489130435,0.510869565,164,1931.447086,0.086956522,0.423913043,28.67724909,8,39,19.04546832,16,64.7173913,59.70652174,62.15217391,1.041273172,0.988416667,16,Ice
1.51E+12,1.51E+12,643.2608696,46.1257425,565,732,645,597,0.159351008,-1.178562071,685,657.8,618.2,597,644.9124983,74.5,0.532608696,0.467391304,167,2150.964166,0.097826087,0.423913043,27.6663798,9,39,17.81792142,13,61.32608696,65.67391304,59.97826087,1.02247191,0.986333333,16,Ice
1.51E+12,1.51E+12,652.7912088,56.86566327,573,821,637,597,1.018703402,0.646266465,701,653,625,604,655.2633562,80,0.428571429,0.571428571,248,3269.6337,0.043956044,0.384615385,25.0217683,4,35,16.17724358,13,65.6043956,64.46153846,60.06593407,1.092206367,0.990066667,16,Ice
1.51E+12,1.51E+12,630.2688172,61.63195299,537,821,617,601,1.192510915,1.477403706,667.4,628,611.4,582.2,633.2750426,56,0.376344086,0.623655914,284,3839.785648,0.043010753,0.301075269,24.37842678,4,28,16.56054529,15,62.60215054,59.72043011,61.56989247,1.01676563,0.976916667,16,NA
1.51E+12,1.51E+12,627.7894737,45.15514652,537,749,629,637,0.030966583,-0.264827817,669,637,617,596,629.4113206,54.5,0.526315789,0.473684211,212,2060.678611,0.084210526,0.389473684,28.33781775,8,37,18.20954995,20,67.27368421,64.82105263,69.37894737,0.969655591,0.994,16,Rest3
1.51E+12,1.51E+12,650.5384615,35.92431228,589,749,648,621,0.643267167,-0.193782201,681,652,633,621,651.5296203,46,0.428571429,0.571428571,160,1304.895727,0.087912088,0.56043956,32.8359559,8,51,18.7828527,26,65.69230769,61.56043956,64.41758242,1.019788468,0.98665,16,Rest3
1.51E+12,1.51E+12,657.9111111,37.60899551,589,741,649,629,0.458412416,-0.72105741,693.8,658.2,642.8,628,658.9851794,55,0.4,0.6,152,1430.329089,0.077777778,0.511111111,31.70279823,7,46,18.75265078,20,67.76666667,68.64444444,65.08888889,1.041140321,0.986866667,16,Rest3
1.51E+12,1.51E+12,647.4347826,38.15281184,576,741,642.5,625,0.489773743,-0.455829664,680.2,652,632,613,648.5579656,45.75,0.456521739,0.543478261,165,1471.633063,0.076086957,0.52173913,30.0559917,7,48,17.55611357,18,60.32608696,60.89130435,60.44565217,0.998021939,0.992733333,16,Rest3
1.51E+12,1.51E+12,632.2659574,43.57707174,560,781,625,601,1.207169589,2.07601929,664.4,635.2,616.8,601,633.7658891,46.75,0.404255319,0.595744681,221,1919.380119,0.106382979,0.468085106,32.76521234,10,44,22.0605857,24,60.44680851,71.94680851,61.17021277,0.988173913,0.99055,16,Rest3
1.51E+12,1.51E+12,627.1595745,53.74037335,552,781,613,601,1.011440057,0.493268989,669,628.8,601,581,629.4578299,74.25,0.414893617,0.585106383,229,2919.081789,0.127659574,0.382978723,33.22293546,12,36,24.04620845,11,55.72340426,65.04255319,57.93617021,0.961806831,0.98255,16,Rest3
1.51E+12,1.51E+12,627.7391304,45.42429669,552,753,626.5,581,0.701959248,0.189422319,659.4,637,612,585,629.3804752,61.75,0.5,0.5,201,2086.041089,0.065217391,0.347826087,26.93201317,6,32,18.65772273,10,65.97826087,63.23913043,62.23913043,1.060076842,0.962533333,16,NA
1.51E+12,1.51E+12,652.2333333,42.52686732,561,757,645,641,0.421603995,-0.187095372,681,653,638.8,620,653.6182797,48.75,0.411111111,0.588888889,196,1828.855056,0.077777778,0.366666667,28.28943504,7,33,19.1645016,14,70.96666667,69.22222222,64.24444444,1.104635074,0.97835,16,NA
1.51E+12,1.51E+12,639.6043956,51.97778036,561,757,637,565,0.359931165,-0.862426354,681,653,620,592,641.7129206,80.5,0.483516484,0.516483516,196,2731.708425,0.098901099,0.417582418,30.0854588,9,38,19.78703685,12,64.15384615,58.52747253,63.26373626,1.014069828,0.970066667,16,Cry
1.51E+12,1.51E+12,626.0425532,54.03267626,549,757,613,565,0.74540944,-0.479183498,670.6,624.8,597.6,576,628.3699615,75,0.382978723,0.617021277,208,2950.922901,0.074468085,0.468085106,29.25949896,7,44,17.9764816,14,68.54255319,63.46808511,57.72340426,1.187430888,0.9808,16,NA
1.51E+12,1.51E+12,668.862069,60.99202368,549,805,677,693,-0.103178314,-0.761991572,719.4,693,665,608,671.6371746,95,0.586206897,0.413793103,256,3763.283079,0.126436782,0.505747126,31.30532749,11,44,18.88880593,9,77.45977011,71.97701149,63.65517241,1.216865294,0.96985,16,Cry-Rest
1.51E+12,1.51E+12,667.7272727,53.40384887,557,805,672.5,673,0.157279998,-0.241263366,709.2,680.2,653,621,669.8594493,79.5,0.568181818,0.431818182,248,2884.752351,0.181818182,0.465909091,32.17909652,16,41,20.10364215,13,64.34090909,64.56818182,61.375,1.048324384,0.979333333,16,Cry-Rest
1.51E+12,1.51E+12,636.7849462,42.88064191,529,733,636,653,-0.123710519,-0.140378981,676.6,649.6,624,606.2,638.2270891,57,0.483870968,0.516129032,204,1858.735858,0.150537634,0.408602151,32.29483739,14,38,20.98985938,22,57.30107527,62.43010753,69.79569892,0.820982899,0.987016667,16,Cry-Rest
1.51E+12,1.51E+12,637.6344086,39.02736425,529,717,637,604,-0.348305999,-0.03188952,674.8,648.2,629,604,638.8276561,55,0.494623656,0.505376344,188,1539.690977,0.086021505,0.387096774,28.64494037,8,36,17.85147648,24,63.6344086,60.15053763,69.58064516,0.914541802,0.988333333,16,Cry-Rest
1.51E+12,1.51E+12,638.9340659,33.38282845,573,705,636,609,0.208646001,-0.946777267,673,644,625,609,639.8055594,55,0.43956044,0.56043956,132,1126.795604,0.054945055,0.318681319,25.00674066,5,29,16.2846709,20,63.35164835,64.50549451,61.20879121,1.035008977,0.96905,16,Cry-Rest
1.51E+12,1.51E+12,621.7578947,42.49748371,536,713,616,605,0.275405556,-0.737427312,662.4,625,605,587.4,623.2085652,64,0.410526316,0.589473684,177,1825.249272,0.073684211,0.357894737,27.30248216,7,34,19.22825181,16,64.52631579,54.37894737,60.13684211,1.072991423,0.98445,16,Cry-Rest
